city,date,temp,humidity,description,temp_transformed,humidity_transformed
Shanghai,2025-04-27 05:30:00,14.54,93,light rain,-0.44466413441138347,0.911082018303906
Shanghai,2025-04-27 08:30:00,14.69,85,light rain,-0.431698450032022,0.6512582496756826
Shanghai,2025-04-27 11:30:00,15.81,75,overcast clouds,-0.33631470811248015,0.33526246883741484
Shanghai,2025-04-27 14:30:00,18.19,68,overcast clouds,-0.14119719329424915,0.12033228131990079
Shanghai,2025-04-27 17:30:00,15.58,78,overcast clouds,-0.3557031093783448,0.42899039091995694
Shanghai,2025-04-27 20:30:00,15.32,83,overcast clouds,-0.3777422981778144,0.5872555313560834
Mumbai,2025-04-22 23:30:00,29.95,64,clear sky,0.7140777978334931,0.0
Mumbai,2025-04-23 02:30:00,29.28,64,clear sky,0.6690850161383837,0.0
Mumbai,2025-04-23 05:30:00,28.45,62,clear sky,0.6128265346598695,-0.059455904193792763
Mumbai,2025-04-23 08:30:00,28.93,63,clear sky,0.6454329787305293,-0.02978826335518544
Mumbai,2025-04-23 11:30:00,29.39,63,clear sky,0.6764973100199236,-0.02978826335518544
Mumbai,2025-04-23 14:30:00,29.35,67,clear sky,0.6738030962909012,0.09007493852848455
Mumbai,2025-04-23 17:30:00,30.35,65,clear sky,0.7407650507719807,0.029907509168385627
Mumbai,2025-04-23 20:30:00,29.89,66,clear sky,0.7100635839483493,0.05993292382423878
Mumbai,2025-04-23 23:30:00,29.03,72,clear sky,0.6522012372142921,0.2424905932097331
Mumbai,2025-04-24 02:30:00,28.73,67,clear sky,0.6318709680056237,0.09007493852848455
Mumbai,2025-04-24 05:30:00,28.7,66,clear sky,0.6298337197246653,0.05993292382423878
Mumbai,2025-04-24 08:30:00,28.9,62,clear sky,0.6434008484095385,-0.059455904193792763
Mumbai,2025-04-24 11:30:00,29.27,61,clear sky,0.668410670979284,-0.0890015078554524
Mumbai,2025-04-24 14:30:00,29.59,61,few clouds,0.689948485559767,-0.0890015078554524
Mumbai,2025-04-24 17:30:00,29.24,69,clear sky,0.6663871341050112,0.15070371238284228
Mumbai,2025-04-24 20:30:00,28.85,70,clear sky,0.6400122647080475,0.1811880227862962
Mumbai,2025-04-24 23:30:00,28.68,64,clear sky,0.6284751255038143,0.0
Mumbai,2025-04-25 02:30:00,28.36,62,clear sky,0.6066907072566613,-0.059455904193792763
Mumbai,2025-04-25 05:30:00,28.11,61,clear sky,0.589609622504166,-0.0890015078554524
Mumbai,2025-04-25 08:30:00,28.47,60,clear sky,0.6141890965054879,-0.11842362004835609
Mumbai,2025-04-25 11:30:00,28.96,59,clear sky,0.6474643454149503,-0.14772074507233282
Mumbai,2025-04-25 14:30:00,29.36,60,clear sky,0.6744767744862848,-0.11842362004835609
Mumbai,2025-04-25 17:30:00,29.11,66,clear sky,0.657609760992784,0.05993292382423878
Mumbai,2025-04-25 20:30:00,28.63,69,clear sky,0.6250771371823406,0.15070371238284228
Mumbai,2025-04-25 23:30:00,28.28,69,clear sky,0.6012307150934024,0.15070371238284228
Mumbai,2025-04-26 02:30:00,27.75,71,clear sky,0.5649158986714407,0.21178403328950118
Mumbai,2025-04-26 05:30:00,27.45,71,clear sky,0.5442491005333814,0.21178403328950118
Mumbai,2025-04-26 08:30:00,27.7,70,clear sky,0.5614770683699816,0.1811880227862962
Mumbai,2025-04-26 11:30:00,28.14,69,clear sky,0.591662248934101,0.15070371238284228
Mumbai,2025-04-26 14:30:00,28.6,70,clear sky,0.6230373121250021,0.1811880227862962
Mumbai,2025-04-26 17:30:00,28.83,71,clear sky,0.6386562353725257,0.21178403328950118
Mumbai,2025-04-26 20:30:00,28.35,75,clear sky,0.6060085135911054,0.33526246883741484
Mumbai,2025-04-26 23:30:00,28.16,75,clear sky,0.5930302263482072,0.33526246883741484
Mumbai,2025-04-27 02:30:00,27.8,76,clear sky,0.5683524871375609,0.3664002542846599
Mumbai,2025-04-27 05:30:00,27.31,75,clear sky,0.5345766456997766,0.33526246883741484
Mumbai,2025-04-27 08:30:00,27.76,76,few clouds,0.5656033955399812,0.3664002542846599
Mumbai,2025-04-27 11:30:00,28.39,73,few clouds,0.6087367656865719,0.27330657934822017
Mumbai,2025-04-27 14:30:00,28.72,73,clear sky,0.6311919709324448,0.27330657934822017
Mumbai,2025-04-27 17:30:00,28.81,72,clear sky,0.6372998650776494,0.2424905932097331
Mumbai,2025-04-27 20:30:00,28.54,73,broken clouds,0.6189553348279352,0.27330657934822017
Beijing,2025-04-22 20:30:00,19.75,18,clear sky,-0.018220150600285603,-1.2130636883804464
Beijing,2025-04-22 23:30:00,18.87,20,clear sky,-0.08714779082523255,-1.169110617320049
Beijing,2025-04-23 02:30:00,16.22,24,clear sky,-0.3019976697409012,-1.077970356934253
Beijing,2025-04-23 05:30:00,17.15,21,clear sky,-0.2252721592652899,-1.1467160602959585
Beijing,2025-04-23 08:30:00,25.02,13,clear sky,0.3737211877731144,-1.3175231950130288
Beijing,2025-04-23 11:30:00,25.52,9,clear sky,0.4092812987613898,-1.394446222541724
Beijing,2025-04-23 14:30:00,24.02,10,clear sky,0.3018224922782274,-1.3758555502587615
Beijing,2025-04-23 17:30:00,19.64,11,few clouds,-0.02677530907291942,-1.3568202516777268
Beijing,2025-04-23 20:30:00,15.73,10,clear sky,-0.3430471505851659,-1.3758555502587615
Beijing,2025-04-23 23:30:00,13.9,9,few clouds,-0.500520448065623,-1.394446222541724
Beijing,2025-04-24 02:30:00,12.67,9,clear sky,-0.6104652838923551,-1.394446222541724
Beijing,2025-04-24 05:30:00,13.99,10,clear sky,-0.49261206003041036,-1.3758555502587615
Beijing,2025-04-24 08:30:00,18.21,7,clear sky,-0.13959735579274526,-1.4301570557989034
Beijing,2025-04-24 11:30:00,21.33,6,clear sky,0.10284670312324251,-1.4471911517938352
Beijing,2025-04-24 14:30:00,21.13,7,clear sky,0.08770363486375854,-1.4301570557989034
Beijing,2025-04-24 17:30:00,18.53,7,clear sky,-0.11408427872470812,-1.4301570557989034
Beijing,2025-04-24 20:30:00,16.49,9,clear sky,-0.2795658495400417,-1.394446222541724
Beijing,2025-04-24 23:30:00,14.02,13,clear sky,-0.4899798900714007,-1.3175231950130288
Beijing,2025-04-25 02:30:00,12.79,14,scattered clouds,-0.5995801024190677,-1.297306465978269
Beijing,2025-04-25 05:30:00,15.28,13,scattered clouds,-0.38114459136719486,-1.3175231950130288
Beijing,2025-04-25 08:30:00,20.47,10,clear sky,0.03736325167162006,-1.3758555502587615
Beijing,2025-04-25 11:30:00,24.09,10,clear sky,0.3068900586324259,-1.3758555502587615
Beijing,2025-04-25 14:30:00,25.51,11,clear sky,0.40857257337113745,-1.3568202516777268
Beijing,2025-04-25 17:30:00,22.84,15,few clouds,0.2155804691080908,-1.2767364760847622
Beijing,2025-04-25 20:30:00,18.11,21,overcast clouds,-0.1476028057095652,-1.1467160602959585
Beijing,2025-04-25 23:30:00,15.26,25,scattered clouds,-0.38284691331012816,-1.0545611366747711
Beijing,2025-04-26 02:30:00,13.98,26,clear sky,-0.4934898888714322,-1.0309168955521864
Beijing,2025-04-26 05:30:00,16.65,21,clear sky,-0.2663341934347614,-1.1467160602959585
Beijing,2025-04-26 08:30:00,22.52,15,scattered clouds,0.19191883889340056,-1.2767364760847622
Beijing,2025-04-26 11:30:00,29.5,12,broken clouds,0.6838995502645,-1.337368124532515
Beijing,2025-04-26 14:30:00,28.93,14,overcast clouds,0.6454329787305293,-1.297306465978269
Beijing,2025-04-26 17:30:00,25.77,19,light rain,0.4269670022243645,-1.1912298710269948
Beijing,2025-04-26 20:30:00,22.27,20,light rain,0.17334909492783554,-1.169110617320049
Beijing,2025-04-26 23:30:00,19.21,24,few clouds,-0.060383591599271556,-1.077970356934253
Beijing,2025-04-27 02:30:00,17.24,13,clear sky,-0.21792627712676083,-1.3175231950130288
Beijing,2025-04-27 05:30:00,18.32,9,few clouds,-0.13080938764795652,-1.394446222541724
Beijing,2025-04-27 08:30:00,21.83,8,clear sky,0.14048359061947077,-1.4125596726899778
Beijing,2025-04-27 11:30:00,25.51,7,clear sky,0.40857257337113745,-1.4301570557989034
Beijing,2025-04-27 14:30:00,27.7,8,clear sky,0.5614770683699816,-1.4125596726899778
Beijing,2025-04-27 17:30:00,24.9,12,clear sky,0.36514875064501795,-1.337368124532515
Rome,2025-04-22 23:30:00,19.39,92,moderate rain,-0.04628269719136357,0.8782786410063184
Rome,2025-04-23 02:30:00,19.27,94,moderate rain,-0.055678080571896424,0.9439761413805045
Rome,2025-04-23 05:30:00,19.37,96,light rain,-0.04784715161730059,1.0100338050591746
Rome,2025-04-23 08:30:00,17.72,97,light rain,-0.17897535847113236,1.0431959675318716
Rome,2025-04-23 11:30:00,16.65,98,light rain,-0.2663341934347614,1.076446118811312
Rome,2025-04-23 14:30:00,15.83,98,moderate rain,-0.3346334761231352,1.076446118811312
Rome,2025-04-23 17:30:00,16.09,99,moderate rain,-0.3128451773968185,1.1097836000274655
Rome,2025-04-23 20:30:00,18.73,91,light rain,-0.09821818843562849,0.845566730889002
Rome,2025-04-23 23:30:00,23.24,68,light rain,0.24499069992397923,0.12033228131990079
Rome,2025-04-24 02:30:00,24.17,68,light rain,0.31267507596892835,0.12033228131990079
Rome,2025-04-24 05:30:00,20.0,87,light rain,0.0011604020119429007,0.7156486759555778
Rome,2025-04-24 08:30:00,17.02,95,light rain,-0.23590703859626694,0.9769603020692127
Rome,2025-04-24 11:30:00,16.34,97,light rain,-0.29201180977419094,1.0431959675318716
Rome,2025-04-24 14:30:00,15.97,99,moderate rain,-0.322885755865885,1.1097836000274655
Rome,2025-04-24 17:30:00,16.3,98,moderate rain,-0.29533754205484636,1.076446118811312
Rome,2025-04-24 20:30:00,17.32,97,moderate rain,-0.21140800653103065,1.0431959675318716
Rome,2025-04-24 23:30:00,18.48,95,light rain,-0.11806030579428294,0.9769603020692127
Rome,2025-04-25 02:30:00,21.93,83,light rain,0.1479737302353366,0.5872555313560834
Rome,2025-04-25 05:30:00,19.62,92,light rain,-0.0283326274411592,0.8782786410063184
Rome,2025-04-25 08:30:00,17.92,97,light rain,-0.16285657350235902,1.0431959675318716
Rome,2025-04-25 11:30:00,16.29,98,light rain,-0.29616942549211717,1.076446118811312
Rome,2025-04-25 14:30:00,16.49,99,light rain,-0.2795658495400417,1.1097836000274655
Rome,2025-04-25 17:30:00,17.56,96,light rain,-0.191916928274553,1.0100338050591746
Rome,2025-04-25 20:30:00,20.41,83,overcast clouds,0.03275827893692413,0.5872555313560834
Rome,2025-04-25 23:30:00,26.78,52,light rain,0.4977958284456437,-0.3491657143655069
Rome,2025-04-26 02:30:00,27.02,49,overcast clouds,0.5144835968529909,-0.43345486600459143
Rome,2025-04-26 05:30:00,20.27,85,overcast clouds,0.021994481576945887,0.6512582496756826
Rome,2025-04-26 08:30:00,18.1,84,overcast clouds,-0.14840421363939565,0.6192080076716768
Rome,2025-04-26 11:30:00,16.42,92,broken clouds,-0.2853689626093951,0.8782786410063184
Rome,2025-04-26 14:30:00,16.01,95,light rain,-0.31953594707015553,0.9769603020692127
Rome,2025-04-26 17:30:00,17.19,96,light rain,-0.2220056404465265,1.0100338050591746
Rome,2025-04-26 20:30:00,22.89,76,overcast clouds,0.2192668118205171,0.3664002542846599
Rome,2025-04-26 23:30:00,24.39,75,light rain,0.3285484342069221,0.33526246883741484
Rome,2025-04-27 02:30:00,24.43,75,light rain,0.3314289492823964,0.33526246883741484
Rome,2025-04-27 05:30:00,21.68,84,light rain,0.12922527208646226,0.6192080076716768
Rome,2025-04-27 08:30:00,17.75,95,overcast clouds,-0.1765534389808022,0.9769603020692127
Rome,2025-04-27 11:30:00,16.39,96,overcast clouds,-0.2878586870245678,1.0100338050591746
Rome,2025-04-27 14:30:00,15.77,98,overcast clouds,-0.339679423982487,1.076446118811312
Rome,2025-04-27 17:30:00,16.18,94,overcast clouds,-0.3053320835889089,0.9439761413805045
Rome,2025-04-27 20:30:00,21.46,70,overcast clouds,0.11266243134318359,0.1811880227862962
Seoul,2025-04-22 23:30:00,15.73,82,broken clouds,-0.3430471505851659,0.5554016810872925
Seoul,2025-04-23 02:30:00,14.06,80,broken clouds,-0.48647339461680505,0.49199339078957205
Seoul,2025-04-23 05:30:00,16.08,55,broken clouds,-0.31368088035221164,-0.2636279010610174
Seoul,2025-04-23 08:30:00,21.9,43,overcast clouds,0.1457279767537672,-0.5980607060429518
Seoul,2025-04-23 11:30:00,21.22,37,overcast clouds,0.09452433886853627,-0.7569245552923795
Seoul,2025-04-23 14:30:00,19.57,43,overcast clouds,-0.0322284034545187,-0.5980607060429518
Seoul,2025-04-23 17:30:00,17.08,47,broken clouds,-0.23099507030570504,-0.4889269624917726
Seoul,2025-04-23 20:30:00,15.33,51,clear sky,-0.37689221364571973,-0.37740344494077754
Seoul,2025-04-23 23:30:00,13.63,56,clear sky,-0.5243538095415721,-0.23484657852069762
Seoul,2025-04-24 02:30:00,12.28,62,few clouds,-0.6460922708269928,-0.059455904193792763
Seoul,2025-04-24 05:30:00,15.0,42,scattered clouds,-0.4050490519276811,-0.624952614272574
Seoul,2025-04-24 08:30:00,19.44,22,clear sky,-0.04237407639054017,-1.1240555257421772
Seoul,2025-04-24 11:30:00,18.44,13,few clouds,-0.12124388340603066,-1.3175231950130288
Seoul,2025-04-24 14:30:00,15.18,21,overcast clouds,-0.3896640677279743,-1.1467160602959585
Seoul,2025-04-24 17:30:00,12.45,32,overcast clouds,-0.6305149795024035,-0.8844524818382458
Seoul,2025-04-24 20:30:00,10.9,41,scattered clouds,-0.7754406142267312,-0.6516826008083891
Seoul,2025-04-24 23:30:00,10.56,40,scattered clouds,-0.808157989029783,-0.6782478197628337
Seoul,2025-04-25 02:30:00,10.43,36,clear sky,-0.8207626714060215,-0.7827997077131091
Seoul,2025-04-25 05:30:00,13.81,25,clear sky,-0.5084467686249038,-1.0545611366747711
Seoul,2025-04-25 08:30:00,16.51,19,clear sky,-0.27790941775652606,-1.1912298710269948
Seoul,2025-04-25 11:30:00,16.68,21,clear sky,-0.26385827357174974,-1.1467160602959585
Seoul,2025-04-25 14:30:00,15.09,21,clear sky,-0.39734849252778254,-1.1467160602959585
Seoul,2025-04-25 17:30:00,13.01,28,clear sky,-0.5797157336582421,-0.982948858996362
Seoul,2025-04-25 20:30:00,11.94,35,clear sky,-0.6774730588476797,-0.8084938793198023
Seoul,2025-04-25 23:30:00,11.09,42,clear sky,-0.757310124343962,-0.624952614272574
Seoul,2025-04-26 02:30:00,10.21,54,clear sky,-0.8422168481418725,-0.2922760663528101
Seoul,2025-04-26 05:30:00,14.03,31,clear sky,-0.48910293827002355,-0.9093837228494813
Seoul,2025-04-26 08:30:00,18.74,16,clear sky,-0.09742647100565294,-1.2558297266002225
Seoul,2025-04-26 11:30:00,18.49,30,clear sky,-0.1172647945231245,-0.9341134416768988
Seoul,2025-04-26 14:30:00,15.88,43,clear sky,-0.3304336703314008,-0.5980607060429518
Seoul,2025-04-26 17:30:00,14.21,46,scattered clouds,-0.4733550209805495,-0.5164402569936726
Seoul,2025-04-26 20:30:00,13.47,46,overcast clouds,-0.5385551156352201,-0.5164402569936726
Seoul,2025-04-26 23:30:00,12.37,47,overcast clouds,-0.6378362160056547,-0.4889269624917726
Seoul,2025-04-27 02:30:00,11.83,49,overcast clouds,-0.6876916536770005,-0.43345486600459143
Seoul,2025-04-27 05:30:00,15.62,37,overcast clouds,-0.35232400387573815,-0.7569245552923795
Seoul,2025-04-27 08:30:00,18.61,29,overcast clouds,-0.10773056534744209,-0.9586368441418206
Seoul,2025-04-27 11:30:00,18.0,35,overcast clouds,-0.15642696590271796,-0.8084938793198023
Seoul,2025-04-27 14:30:00,14.91,56,broken clouds,-0.4127658708494481,-0.23484657852069762
Seoul,2025-04-27 17:30:00,13.34,58,broken clouds,-0.5501370827965849,-0.17689134393136569
Seoul,2025-04-27 20:30:00,12.43,56,few clouds,-0.6323437542829826,-0.23484657852069762
Moscow,2025-04-22 23:30:00,21.76,47,few clouds,0.13523317140033653,-0.4889269624917726
Moscow,2025-04-23 02:30:00,17.77,62,few clouds,-0.1749396331950615,-0.059455904193792763
Moscow,2025-04-23 05:30:00,13.46,82,broken clouds,-0.5394446471234656,0.5554016810872925
Moscow,2025-04-23 08:30:00,12.37,88,overcast clouds,-0.6378362160056547,0.7479872245279063
Moscow,2025-04-23 11:30:00,19.09,71,overcast clouds,-0.06981035893016496,0.21178403328950118
Moscow,2025-04-23 14:30:00,21.11,47,broken clouds,0.08618651129303836,-0.4889269624917726
Moscow,2025-04-23 17:30:00,24.18,29,broken clouds,0.3133977180247821,-0.9586368441418206
Moscow,2025-04-23 20:30:00,23.37,28,few clouds,0.25450976205977754,-0.982948858996362
Moscow,2025-04-23 23:30:00,20.06,42,scattered clouds,0.005798836432884086,-0.624952614272574
Moscow,2025-04-24 02:30:00,14.68,77,light rain,-0.4325613787604727,0.39764322834609817
Moscow,2025-04-24 05:30:00,12.62,82,broken clouds,-0.6150113437615947,0.5554016810872925
Moscow,2025-04-24 08:30:00,11.16,75,broken clouds,-0.7506574463198196,0.33526246883741484
Moscow,2025-04-24 11:30:00,13.35,58,broken clouds,-0.5492447683129877,-0.17689134393136569
Moscow,2025-04-24 14:30:00,16.16,47,broken clouds,-0.3070003820735568,-0.4889269624917726
Moscow,2025-04-24 17:30:00,17.78,39,broken clouds,-0.1741329721096813,-0.7046453047943616
Moscow,2025-04-24 20:30:00,17.14,41,overcast clouds,-0.22608921060953438,-0.6516826008083891
Moscow,2025-04-24 23:30:00,13.86,56,overcast clouds,-0.5040410344441134,-0.23484657852069762
Moscow,2025-04-25 02:30:00,12.51,61,overcast clouds,-0.6250347633100788,-0.0890015078554524
Moscow,2025-04-25 05:30:00,11.45,65,overcast clouds,-0.7232479191606388,0.029907509168385627
Moscow,2025-04-25 08:30:00,10.54,68,overcast clouds,-0.8100936979809887,0.12033228131990079
Moscow,2025-04-25 11:30:00,11.48,72,light rain,-0.7204261868321016,0.2424905932097331
Moscow,2025-04-25 14:30:00,12.66,79,light rain,-0.6113739964009295,0.46044076397426786
Moscow,2025-04-25 17:30:00,12.64,73,light rain,-0.6131921701126544,0.27330657934822017
Moscow,2025-04-25 20:30:00,9.43,66,overcast clouds,-0.9195891385281416,0.05993292382423878
Moscow,2025-04-25 23:30:00,6.37,70,overcast clouds,-1.24699793994866,0.1811880227862962
Moscow,2025-04-26 02:30:00,4.85,64,overcast clouds,-1.4285645249525252,0.0
Moscow,2025-04-26 05:30:00,3.55,71,overcast clouds,-1.5985054825604594,0.21178403328950118
Moscow,2025-04-26 08:30:00,3.04,65,overcast clouds,-1.670055242372415,0.029907509168385627
Moscow,2025-04-26 11:30:00,4.55,49,overcast clouds,-1.466405699024021,-0.43345486600459143
Moscow,2025-04-26 14:30:00,7.04,33,overcast clouds,-1.1715096626561359,-0.8593242588671663
Moscow,2025-04-26 17:30:00,8.68,27,overcast clouds,-0.9960601234470329,-1.0070441118380344
Moscow,2025-04-26 20:30:00,7.97,33,overcast clouds,-1.0705281921146377,-0.8593242588671663
Moscow,2025-04-26 23:30:00,6.21,37,broken clouds,-1.2654003586738198,-0.7569245552923795
Moscow,2025-04-27 02:30:00,4.73,51,clear sky,-1.4436115807500585,-0.37740344494077754
Moscow,2025-04-27 05:30:00,3.19,64,clear sky,-1.6486765086454296,0.0
Moscow,2025-04-27 08:30:00,1.85,67,broken clouds,-1.8518123401947915,0.09007493852848455
Moscow,2025-04-27 11:30:00,2.48,46,scattered clouds,-1.752652565929326,-0.5164402569936726
Moscow,2025-04-27 14:30:00,4.48,28,overcast clouds,-1.475344724646273,-0.982948858996362
Moscow,2025-04-27 17:30:00,5.57,22,overcast clouds,-1.3405974367142157,-1.1240555257421772
Moscow,2025-04-27 20:30:00,5.81,24,overcast clouds,-1.3120898290826113,-1.077970356934253
Mexico City,2025-04-22 23:30:00,21.43,43,scattered clouds,0.11039915830149466,-0.5980607060429518
Mexico City,2025-04-23 02:30:00,24.79,27,broken clouds,0.35727759091332745,-1.0070441118380344
Mexico City,2025-04-23 05:30:00,23.38,26,broken clouds,0.2552412079445321,-1.0309168955521864
Mexico City,2025-04-23 08:30:00,20.03,30,overcast clouds,0.0034802395137669894,-0.9341134416768988
Mexico City,2025-04-23 11:30:00,20.62,27,broken clouds,0.0488546230470979,-1.0070441118380344
Mexico City,2025-04-23 14:30:00,19.71,34,few clouds,-0.021329145092577127,-0.8340033607653478
Mexico City,2025-04-23 17:30:00,18.81,36,scattered clouds,-0.09188865372332895,-0.7827997077131091
Mexico City,2025-04-23 20:30:00,22.4,22,few clouds,0.18301464716353164,-1.1240555257421772
Mexico City,2025-04-23 23:30:00,26.08,17,few clouds,0.44881149969882667,-1.2346010132489122
Mexico City,2025-04-24 02:30:00,28.7,12,scattered clouds,0.6298337197246653,-1.337368124532515
Mexico City,2025-04-24 05:30:00,27.85,15,scattered clouds,0.5717868391181129,-1.2767364760847622
Mexico City,2025-04-24 08:30:00,25.52,22,overcast clouds,0.4092812987613898,-1.1240555257421772
Mexico City,2025-04-24 11:30:00,22.84,24,broken clouds,0.2155804691080908,-1.077970356934253
Mexico City,2025-04-24 14:30:00,20.25,39,few clouds,0.020454630497239053,-0.7046453047943616
Mexico City,2025-04-24 17:30:00,19.51,39,few clouds,-0.036908024976166263,-0.7046453047943616
Mexico City,2025-04-24 20:30:00,22.76,25,clear sky,0.20967628479896303,-1.0545611366747711
Mexico City,2025-04-24 23:30:00,26.96,14,clear sky,0.5103166961667427,-1.297306465978269
Mexico City,2025-04-25 02:30:00,29.33,10,few clouds,0.6724554901477485,-1.3758555502587615
Mexico City,2025-04-25 05:30:00,29.02,11,scattered clouds,0.6515247920763264,-1.3568202516777268
Mexico City,2025-04-25 08:30:00,25.35,26,overcast clouds,0.39721929711506687,-1.0309168955521864
Mexico City,2025-04-25 11:30:00,22.51,29,light rain,0.1911774745843969,-0.9586368441418206
Mexico City,2025-04-25 14:30:00,20.48,42,broken clouds,0.03813027771962703,-0.624952614272574
Mexico City,2025-04-25 17:30:00,19.52,47,scattered clouds,-0.036127731936800606,-0.4889269624917726
Mexico City,2025-04-25 20:30:00,22.41,33,clear sky,0.18375731608388143,-0.8593242588671663
Mexico City,2025-04-25 23:30:00,26.47,15,clear sky,0.47616055885504965,-1.2767364760847622
Mexico City,2025-04-26 02:30:00,29.26,11,broken clouds,0.6677362422793345,-1.3568202516777268
Mexico City,2025-04-26 05:30:00,27.7,21,scattered clouds,0.5614770683699816,-1.1467160602959585
Mexico City,2025-04-26 08:30:00,19.73,54,moderate rain,-0.01977436666095735,-0.2922760663528101
Mexico City,2025-04-26 11:30:00,19.9,44,moderate rain,-0.006581380782816864,-0.5710096090800431
Mexico City,2025-04-26 14:30:00,19.69,40,overcast clouds,-0.022884486642016963,-0.6782478197628337
Mexico City,2025-04-26 17:30:00,18.99,44,overcast clouds,-0.077682137764654,-0.5710096090800431
Mexico City,2025-04-26 20:30:00,20.62,40,overcast clouds,0.0488546230470979,-0.6782478197628337
Mexico City,2025-04-26 23:30:00,24.18,25,overcast clouds,0.3133977180247821,-1.0545611366747711
Mexico City,2025-04-27 02:30:00,27.08,16,overcast clouds,0.5186471530910769,-1.2558297266002225
Mexico City,2025-04-27 05:30:00,26.58,20,broken clouds,0.48384801845933656,-1.169110617320049
Mexico City,2025-04-27 08:30:00,22.44,33,broken clouds,0.18598460942947462,-0.8593242588671663
Mexico City,2025-04-27 11:30:00,20.31,36,scattered clouds,0.0250725559359477,-0.7827997077131091
Mexico City,2025-04-27 14:30:00,18.99,37,clear sky,-0.077682137764654,-0.7569245552923795
Mexico City,2025-04-27 17:30:00,18.03,40,clear sky,-0.15401848128836393,-0.6782478197628337
Mexico City,2025-04-27 20:30:00,19.63,36,clear sky,-0.027553897491738664,-0.7827997077131091
Bangkok,2025-04-22 23:30:00,31.12,69,overcast clouds,0.7917813080153061,0.15070371238284228
Bangkok,2025-04-23 02:30:00,29.98,69,overcast clouds,0.716083810417123,0.15070371238284228
Bangkok,2025-04-23 05:30:00,30.26,67,overcast clouds,0.7347716045699837,0.09007493852848455
Bangkok,2025-04-23 08:30:00,34.6,53,overcast clouds,1.0168604759836262,-0.3207892860663682
Bangkok,2025-04-23 11:30:00,35.1,43,overcast clouds,1.0485072196771026,-0.5980607060429518
Bangkok,2025-04-23 14:30:00,35.16,41,overcast clouds,1.0522937507146213,-0.6516826008083891
Bangkok,2025-04-23 17:30:00,32.19,49,overcast clouds,0.8619191321855955,-0.43345486600459143
Bangkok,2025-04-23 20:30:00,30.55,64,overcast clouds,0.7540607703002221,0.0
Bangkok,2025-04-23 23:30:00,30.15,66,overcast clouds,0.7274374871048821,0.05993292382423878
Bangkok,2025-04-24 02:30:00,29.67,72,broken clouds,0.6953197168539568,0.2424905932097331
Bangkok,2025-04-24 05:30:00,29.98,70,overcast clouds,0.716083810417123,0.1811880227862962
Bangkok,2025-04-24 08:30:00,33.27,52,overcast clouds,0.9318577706534542,-0.3491657143655069
Bangkok,2025-04-24 11:30:00,35.58,42,overcast clouds,1.0787338206450108,-0.624952614272574
Bangkok,2025-04-24 14:30:00,35.5,43,broken clouds,1.073706429431612,-0.5980607060429518
Bangkok,2025-04-24 17:30:00,31.16,64,scattered clouds,0.7944188978260325,0.0
Bangkok,2025-04-24 20:30:00,30.67,67,clear sky,0.7620230323327412,0.09007493852848455
Bangkok,2025-04-24 23:30:00,30.63,66,clear sky,0.7593702039929395,0.05993292382423878
Bangkok,2025-04-25 02:30:00,29.28,63,scattered clouds,0.6690850161383837,-0.02978826335518544
Bangkok,2025-04-25 05:30:00,29.29,62,broken clouds,0.6697592777945678,-0.059455904193792763
Bangkok,2025-04-25 08:30:00,33.57,45,broken clouds,0.9511378177224119,-0.5438019503165357
Bangkok,2025-04-25 11:30:00,37.68,34,scattered clouds,1.209264981957718,-0.8340033607653478
Bangkok,2025-04-25 14:30:00,37.0,38,broken clouds,1.1672954925574845,-0.7308719608785819
Bangkok,2025-04-25 17:30:00,32.69,53,broken clouds,0.8944025804354025,-0.3207892860663682
Bangkok,2025-04-25 20:30:00,31.26,61,broken clouds,0.8010074963505471,-0.0890015078554524
Bangkok,2025-04-25 23:30:00,30.67,67,scattered clouds,0.7620230323327412,0.09007493852848455
Bangkok,2025-04-26 02:30:00,29.88,72,broken clouds,0.709394264157363,0.2424905932097331
Bangkok,2025-04-26 05:30:00,30.25,70,broken clouds,0.7341052669471061,0.1811880227862962
Bangkok,2025-04-26 08:30:00,33.7,49,overcast clouds,0.9594730087177277,-0.43345486600459143
Bangkok,2025-04-26 11:30:00,36.73,38,overcast clouds,1.1505531491477048,-0.7308719608785819
Bangkok,2025-04-26 14:30:00,36.76,34,broken clouds,1.1524156229918892,-0.8340033607653478
Bangkok,2025-04-26 17:30:00,32.42,51,broken clouds,0.876884144662848,-0.37740344494077754
Bangkok,2025-04-26 20:30:00,31.19,60,overcast clouds,0.7963962829799168,-0.11842362004835609
Bangkok,2025-04-26 23:30:00,30.42,68,overcast clouds,0.7454221605983374,0.12033228131990079
Bangkok,2025-04-27 02:30:00,30.15,69,overcast clouds,0.7274374871048821,0.15070371238284228
Bangkok,2025-04-27 05:30:00,30.22,66,overcast clouds,0.7321057741779489,0.05993292382423878
Bangkok,2025-04-27 08:30:00,34.02,50,overcast clouds,0.9799406753956041,-0.4055005078297467
Bangkok,2025-04-27 11:30:00,37.01,38,broken clouds,1.1679147211582404,-0.7308719608785819
Bangkok,2025-04-27 14:30:00,35.5,42,overcast clouds,1.073706429431612,-0.624952614272574
Bangkok,2025-04-27 17:30:00,30.7,58,light rain,0.7640118291597412,-0.17689134393136569
Bangkok,2025-04-27 20:30:00,30.18,64,light rain,0.7294386627354811,0.0
